,head_label,tail_label,head_name,tail_name,ans
7819,AB15445,BA6164,假兩件拼接條紋珍珠綴飾上衣,彈力牛仔水洗刷色潑漆破損男友長褲,fit
7820,AB15449,CA2364,假兩件印花拼接長版上衣．附綁帶,輕甜浪漫花卉後鬆緊中長雪紡傘裙,not_fit
7821,AB15449,BA6333,假兩件印花拼接長版上衣．附綁帶,觸膚涼感後鬆緊打褶直筒西裝褲,fit
7822,AB15449,BA6198,假兩件印花拼接長版上衣．附綁帶,點點後露背綁帶蝴蝶結連身長寬褲,not_fit
7823,AB15449,BA6128,假兩件印花拼接長版上衣．附綁帶,視覺-5KG。高腰收腹破損美腿喇叭長褲,fit
7824,AB15449,CA2263,假兩件印花拼接長版上衣．附綁帶,居家時尚。涼爽實搭修身腰鬆緊抽繩傘襬長裙,fit
7825,AB15449,CA2283,假兩件印花拼接長版上衣．附綁帶,鏤空蕾絲後腰鬆緊開衩及膝窄裙,fit
7826,AB15449,BA6091,假兩件印花拼接長版上衣．附綁帶,彈力牛仔水洗刷色開衩直筒長褲,fit
7827,AB15449,CA2354,假兩件印花拼接長版上衣．附綁帶,雪紡滿版印花荷葉A字短裙,not_fit
7828,AB15449,BA6352,假兩件印花拼接長版上衣．附綁帶,涼爽雪紡壓褶連身短袖長寬褲(附綁帶),not_fit
7829,AB15449,CA2322,假兩件印花拼接長版上衣．附綁帶,質感造型翻蓋口袋A-LINE中長裙,fit
7830,AB15449,BA6325,假兩件印花拼接長版上衣．附綁帶,高含棉高腰剪裁落地直筒開衩牛仔褲,fit
7831,AB15449,BA6360,假兩件印花拼接長版上衣．附綁帶,風格人物．胡貝寶 純棉直條紋直筒西裝褲,fit
7832,AB15449,CA2393,假兩件印花拼接長版上衣．附綁帶,純棉造型口袋開衩牛仔A字中長裙,fit
7833,AB15449,BA6078,假兩件印花拼接長版上衣．附綁帶,質感雪紡鬆緊口袋直筒寬褲,fit
7834,AB15449,BA6047,假兩件印花拼接長版上衣．附綁帶,多色多口袋彈力顯瘦貼腿褲,fit
7835,AB15449,BA6213,假兩件印花拼接長版上衣．附綁帶,V領涼感氣質排釦無袖連身褲,not_fit
7836,AB15449,BA6139,假兩件印花拼接長版上衣．附綁帶,視覺-5KG。纖腰長腿刷色牛仔喇叭八分褲,fit
7837,AB15449,BA6318,假兩件印花拼接長版上衣．附綁帶,修身剪裁高彈力薄牛仔八分窄管褲,fit
7838,AB15449,BA6086,假兩件印花拼接長版上衣．附綁帶,含棉牛仔修身高腰落地寬長褲,fit
7839,AB15449,BA6313,假兩件印花拼接長版上衣．附綁帶,高含棉排釦造型反褶A字短褲,fit
7840,AB15461,BA6187,純色大圓領斜肩綁帶短袖上衣,簡約氣質不對稱開衩A字短褲裙,fit
7841,AB15461,CA2308,純色大圓領斜肩綁帶短袖上衣,蕾絲拼接燒花點點腰鬆緊蛋糕裙,fit
7842,AB15461,BA6355,純色大圓領斜肩綁帶短袖上衣,OL必備!不易皺腰後鬆緊纖長西裝褲,fit
7843,AB15461,CA2321,純色大圓領斜肩綁帶短袖上衣,印花裙襬荷葉剪接褲型內裡A字裙,fit
7844,AB15461,CA2316,純色大圓領斜肩綁帶短袖上衣,高含棉排釦開衩牛仔A字中長裙,fit
7845,AB15461,BA6199,純色大圓領斜肩綁帶短袖上衣,拼色抽鬚牛仔長寬褲,fit
7846,AB15461,BA6393,純色大圓領斜肩綁帶短袖上衣,前短後長腰彈不易皺美腿短褲,fit
7847,AB15461,BA6125,純色大圓領斜肩綁帶短袖上衣,氣質傘狀雪紡高腰短褲,fit
7848,AB15461,BA6181,純色大圓領斜肩綁帶短袖上衣,不易皺飄逸渡假印花開衩寬褲,fit
7849,AB15461,CA2404,純色大圓領斜肩綁帶短袖上衣,純色A字長裙附夏日編織皮帶,fit
7850,AB15461,BA6347,純色大圓領斜肩綁帶短袖上衣,簡約俐落長腿無袖寬版連身褲(附腰帶),not_fit
7851,AB15461,BA6320,純色大圓領斜肩綁帶短袖上衣,純色高腰收腹排釦腰頭造型反摺短褲,fit
7852,AB15461,CA2295,純色大圓領斜肩綁帶短袖上衣,質感網格鬆緊飄逸紗裙,fit
7853,AB15461,BA6111,純色大圓領斜肩綁帶短袖上衣,質感寬版七分褲,fit
7854,AB15461,BA6261,純色大圓領斜肩綁帶短袖上衣,純色觸膚涼感後鬆緊打褶拉鍊開衩哈倫長褲,fit
7855,AB15461,CA2328,純色大圓領斜肩綁帶短袖上衣,飄逸雪紡滿版印花後鬆緊A字長裙,fit
7856,AB15461,BA6127,純色大圓領斜肩綁帶短袖上衣,涼爽雪紡格紋高腰後鬆緊落地寬褲裙,fit
7857,AB15461,BA6227,純色大圓領斜肩綁帶短袖上衣,彈力高腰割破刷色抽鬚牛仔窄管長褲,fit
7858,AB15461,BA6147,純色大圓領斜肩綁帶短袖上衣,交錯V領彈力縮腰口袋印花連身短褲,not_fit
7859,AB15461,BA6095,純色大圓領斜肩綁帶短袖上衣,拼接條紋鈕釦造型口袋休閒直筒褲,fit
7860,AB15465,BA6260,浪漫蝴蝶荷葉露肩可調吊帶上衣,質感後腰鬆緊垂墜感微寬打摺長褲,fit
7861,AB15465,BA6228,浪漫蝴蝶荷葉露肩可調吊帶上衣,純色涼爽修身後鬆緊七分燈籠褲,fit
7862,AB15465,BA6350,浪漫蝴蝶荷葉露肩可調吊帶上衣,OL都會系列．打褶插袋西裝短褲,fit
7863,AB15465,BA6287,浪漫蝴蝶荷葉露肩可調吊帶上衣,高含棉舒適輕薄簡約純色長褲(附腰帶),fit
7864,AB15465,BA6048,浪漫蝴蝶荷葉露肩可調吊帶上衣,純色觸膚涼感修身彈力腰鬆緊寬長褲,fit
7865,AB15465,CA2304,浪漫蝴蝶荷葉露肩可調吊帶上衣,雪紡滿版碎花印花腰鬆緊蛋糕裙,not_fit
7866,AB15465,CA2280,浪漫蝴蝶荷葉露肩可調吊帶上衣,滿版印花側綁帶雪紡短裙,not_fit
7867,AB15465,CA2322,浪漫蝴蝶荷葉露肩可調吊帶上衣,質感造型翻蓋口袋A-LINE中長裙,fit
7868,AB15465,BA6369,浪漫蝴蝶荷葉露肩可調吊帶上衣,簡約俐落高腰OL長腿西裝褲,fit
7869,AB15465,CA2283,浪漫蝴蝶荷葉露肩可調吊帶上衣,鏤空蕾絲後腰鬆緊開衩及膝窄裙,fit
7870,AB15465,BA6143,浪漫蝴蝶荷葉露肩可調吊帶上衣,A-LINE修長剪裁口袋短褲,fit
7871,AB15465,BA6371,浪漫蝴蝶荷葉露肩可調吊帶上衣,修身微彈力質感A字短褲(附皮帶),fit
7872,AB15465,BA6331,浪漫蝴蝶荷葉露肩可調吊帶上衣,風格人物．胡貝寶 純棉丹寧牛仔喇叭寬褲,fit
7873,AB15465,BA6203,浪漫蝴蝶荷葉露肩可調吊帶上衣,清涼關係學．涼感綁帶鬆緊腰牛仔寬褲,fit
7874,AB15465,CA2275,浪漫蝴蝶荷葉露肩可調吊帶上衣,雪紡豹紋印花排釦前開衩魚尾裙,not_fit
7875,AB15465,CA2395,浪漫蝴蝶荷葉露肩可調吊帶上衣,滿版印花綁帶不規則傘襬內裡中長裙,not_fit
7876,AB15465,BA6317,浪漫蝴蝶荷葉露肩可調吊帶上衣,含棉牛仔刷破抽鬚寬版直筒長褲,fit
7877,AB15465,BA6367,浪漫蝴蝶荷葉露肩可調吊帶上衣,純色棉麻涼感西裝領短袖抽繩連身短褲,not_fit
7878,AB15465,BA6327,浪漫蝴蝶荷葉露肩可調吊帶上衣,簡約修飾！高含棉造型綁帶後鬆緊A字短褲,fit
7879,AB15465,KB1221,浪漫蝴蝶荷葉露肩可調吊帶上衣,清涼關係學．涼感 度假KITTY蝴蝶結涼感哈倫褲/冰箱褲,not_fit
7880,AB15466,CA2314,高含棉蕾絲繡花罩衫/上衣,壓皺紋理後腰鬆緊蛋糕魚尾長裙,fit
7881,AB15466,BA6173,高含棉蕾絲繡花罩衫/上衣,不易皺後鬆緊寬鬆直筒反摺西裝褲,fit
7882,AB15466,BA6211,高含棉蕾絲繡花罩衫/上衣,千鳥格不對稱打褶後腰鬆緊七分寬褲,fit
7883,AB15466,BA6343,高含棉蕾絲繡花罩衫/上衣,純色高含棉後腰鬆緊反摺直筒長褲,fit
7884,AB15466,BA6474,高含棉蕾絲繡花罩衫/上衣,率性排釦褲口抓破抽鬚牛仔短褲,fit
7885,AB15466,BA6314,高含棉蕾絲繡花罩衫/上衣,含棉牛仔收腹排釦造型反摺寬短褲,fit
7886,AB15466,DA8807,高含棉蕾絲繡花罩衫/上衣,假兩件鬆緊腰綁帶連身吊帶短褲,fit
7887,AB15466,BA6366,高含棉蕾絲繡花罩衫/上衣,涼感造型口袋高含棉A字短褲(附皮帶),fit
7888,AB15466,BA6252,高含棉蕾絲繡花罩衫/上衣,不易皺雪紡吊帶打褶連身西裝寬褲,not_fit
7889,AB15466,BA6336,高含棉蕾絲繡花罩衫/上衣,知性腰帶造型九分西裝褲/直筒褲,fit
7890,AB15466,BA6116,高含棉蕾絲繡花罩衫/上衣,修身配色格紋後鬆緊寬長褲,fit
7891,AB15466,BA6350,高含棉蕾絲繡花罩衫/上衣,OL都會系列．打褶插袋西裝短褲,fit
7892,AB15466,CA2278,高含棉蕾絲繡花罩衫/上衣,高含棉側開衩A-LINE牛仔裙,fit
7893,AB15466,BA6333,高含棉蕾絲繡花罩衫/上衣,觸膚涼感後鬆緊打褶直筒西裝褲,fit
7894,AB15466,BA6223,高含棉蕾絲繡花罩衫/上衣,寬版修身高腰排釦抽鬚牛仔短褲,fit
7895,AB15466,BA6203,高含棉蕾絲繡花罩衫/上衣,清涼關係學．涼感綁帶鬆緊腰牛仔寬褲,fit
7896,AB15466,BA6270,高含棉蕾絲繡花罩衫/上衣,高含棉滿版印花後鬆緊綁帶寬版短褲,not_fit
7897,AB15466,BA6104,高含棉蕾絲繡花罩衫/上衣,假兩件彈力壓紋腰鬆緊內搭長褲裙,fit
7898,AB15466,CA2304,高含棉蕾絲繡花罩衫/上衣,雪紡滿版碎花印花腰鬆緊蛋糕裙,fit
7899,AB15466,BA6214,高含棉蕾絲繡花罩衫/上衣,高腰造型釦帶修身彈力牛仔喇叭褲,fit
7900,AB15479,CA2387,彈力含棉V領荷葉短袖上衣．台灣製造,風格人物．胡貝寶 高含棉排釦腰頭牛仔短裙,fit
7901,AB15479,CA2306,彈力含棉V領荷葉短袖上衣．台灣製造,腰鬆緊太陽褶雪紡A字長裙,fit
7902,AB15479,BA6272,彈力含棉V領荷葉短袖上衣．台灣製造,含棉牛仔鬆緊腰造型口袋七分寬褲,fit
7903,AB15479,CA2287,彈力含棉V領荷葉短袖上衣．台灣製造,高含棉純色開衩鬆緊腰親膚長裙,fit
7904,AB15479,BA6245,彈力含棉V領荷葉短袖上衣．台灣製造,質感刺繡涼爽平口連身長褲(附腰帶),fit
7905,AB15479,BA6319,彈力含棉V領荷葉短袖上衣．台灣製造,高含棉牛仔不對稱破壞口袋反摺短褲,fit
7906,AB15479,KG1106,彈力含棉V領荷葉短袖上衣．台灣製造,不易皺配色線條英文刺繡短裙,not_fit
7907,AB15479,BA6296,彈力含棉V領荷葉短袖上衣．台灣製造,渡假感印花輕盈雪紡飄逸大寬褲,fit
7908,AB15479,BA6267,彈力含棉V領荷葉短袖上衣．台灣製造,簡約涼爽輕薄不易皺雪紡長褲,fit
7909,AB15479,BA6087,彈力含棉V領荷葉短袖上衣．台灣製造,含棉彈力牛仔修身造型腰頭寬長褲,fit
7910,AB15479,BA6324,彈力含棉V領荷葉短袖上衣．台灣製造,抽鬚纖腿美型開衩小喇叭彈力牛仔褲,fit
7911,AB15479,CA2297,彈力含棉V領荷葉短袖上衣．台灣製造,高含棉不對稱口袋修身A字短裙,fit
7912,AB15479,BA6100,彈力含棉V領荷葉短袖上衣．台灣製造,輕盈高含棉修身腰鬆緊七分寬長褲,fit
7913,AB15479,BA6217,彈力含棉V領荷葉短袖上衣．台灣製造,涼感高彈腰鬆緊修身窄管長褲,fit
7914,AB15479,CA2379,彈力含棉V領荷葉短袖上衣．台灣製造,高含棉彈力牛仔開衩內裡A字短裙,fit
7915,AB15479,KB1237,彈力含棉V領荷葉短袖上衣．台灣製造,度假草寫KITTY涼感側開衩寬褲,not_fit
7916,AB15479,BA6371,彈力含棉V領荷葉短袖上衣．台灣製造,修身微彈力質感A字短褲(附皮帶),fit
7917,AB15479,CA2229,彈力含棉V領荷葉短袖上衣．台灣製造,高含棉開衩七分口袋A字窄裙,fit
7918,AB15479,BA6183,彈力含棉V領荷葉短袖上衣．台灣製造,純色含棉修身後鬆緊五分短寬褲,fit
7919,AB15479,BA6190,彈力含棉V領荷葉短袖上衣．台灣製造,舒適A-LINE多色短褲/五分褲,fit
7920,AB15519,BA6369,居家溫柔刷色排釦開襟短袖上衣,簡約俐落高腰OL長腿西裝褲,fit
7921,AB15519,BA6220,居家溫柔刷色排釦開襟短袖上衣,鬆緊腰造型口袋電繡收腹休閒褲,fit
7922,AB15519,CA2380,居家溫柔刷色排釦開襟短袖上衣,高含棉中腰牛仔修身造型排釦七分窄裙,fit
7923,AB15519,BA6113,居家溫柔刷色排釦開襟短袖上衣,兩穿可拆式！綁帶高腰打褶腰短褲,fit
7924,AB15519,BA6258,居家溫柔刷色排釦開襟短袖上衣,居家休閒!高含棉薄牛仔民族風A字短褲,fit
7925,AB15519,BA6111,居家溫柔刷色排釦開襟短袖上衣,質感寬版七分褲,fit
7926,AB15519,BA6062,居家溫柔刷色排釦開襟短袖上衣,腰鬆緊抽繩舒適修身老爺褲,fit
7927,AB15519,KG1069,居家溫柔刷色排釦開襟短袖上衣,格紋英文刺繡下襬抽鬚短裙,fit
7928,AB15519,KS0809,居家溫柔刷色排釦開襟短袖上衣,台灣製撞色假兩件束褲/瑜珈褲,not_fit
7929,AB15519,CA2406,居家溫柔刷色排釦開襟短袖上衣,高含棉．純色A-LINE中長裙附小包,fit
7930,AB15519,BA6193,居家溫柔刷色排釦開襟短袖上衣,PS級美型丹寧九分窄管褲,fit
7931,AB15519,BA6135,居家溫柔刷色排釦開襟短袖上衣,視覺-5KG．清涼關係學涼感超彈布纖腰美型七分褲,fit
7932,AB15519,BA6266,居家溫柔刷色排釦開襟短袖上衣,高腰打褶不對稱腰頭西裝褲,fit
7933,AB15519,CA2282,居家溫柔刷色排釦開襟短袖上衣,高含棉設計感開衩造型丹寧A字中長裙,fit
7934,AB15519,BA6338,居家溫柔刷色排釦開襟短袖上衣,高含棉牛仔水洗修身反褶寬短褲,fit
7935,AB15519,BA6251,居家溫柔刷色排釦開襟短袖上衣,V領簡約氣質不易皺連身短褲,not_fit
7936,AB15519,CA2369,居家溫柔刷色排釦開襟短袖上衣,小雛菊不對稱蝴蝶綁結A字雪紡中長裙,fit
7937,AB15519,KS0832,居家溫柔刷色排釦開襟短袖上衣,台灣製褲口開衩抽繩運動寬褲,fit
7938,AB15519,BA6391,居家溫柔刷色排釦開襟短袖上衣,棉麻質感俐落藏肉五分褲(附腰帶),fit
7939,AB15519,BA6227,居家溫柔刷色排釦開襟短袖上衣,彈力高腰割破刷色抽鬚牛仔窄管長褲,fit
7940,AB15540,CA2338,純色立體紋理繡花鬆緊五分袖上衣,高含棉牛仔纖瘦高腰側開衩A字長裙,fit
7941,AB15540,BA6052,純色立體紋理繡花鬆緊五分袖上衣,質感跳色車線腰鬆緊仿牛仔褲,fit
7942,AB15540,CA2381,純色立體紋理繡花鬆緊五分袖上衣,微性感牛仔修身高腰抽鬚開衩A字長裙,fit
7943,AB15540,KG1092,純色立體紋理繡花鬆緊五分袖上衣,風格人物 焦凡凡．腰頭打褶落地小喇叭寬褲,fit
7944,AB15540,CA2312,純色立體紋理繡花鬆緊五分袖上衣,滿版碎花A-LINE傘襬長裙,fit
7945,AB15540,BA6359,純色立體紋理繡花鬆緊五分袖上衣,純色棉麻腰鬆緊抽繩口袋寬褲裙,fit
7946,AB15540,CA2403,純色立體紋理繡花鬆緊五分袖上衣,高含棉．拚色腰帶造型口袋短裙,fit
7947,AB15540,CA2320,純色立體紋理繡花鬆緊五分袖上衣,簡約純色涼感不易皺開衩合身裙,fit
7948,AB15540,BA6255,純色立體紋理繡花鬆緊五分袖上衣,高含棉單寧感針織吊帶褲．可調節,not_fit
7949,AB15540,BA6393,純色立體紋理繡花鬆緊五分袖上衣,前短後長腰彈不易皺美腿短褲,fit
7950,AB15540,KB1180,純色立體紋理繡花鬆緊五分袖上衣,運動KITTY抽繩修身寬短褲,wrong
7951,AB15540,CA2309,純色立體紋理繡花鬆緊五分袖上衣,氣質幾何印花鉛筆裙,fit
7952,AB15540,BA6165,純色立體紋理繡花鬆緊五分袖上衣,蝴蝶結綁帶腰鬆緊雪紡飄逸褲裙,fit
7953,AB15540,BA6049,純色立體紋理繡花鬆緊五分袖上衣,含棉彈力牛仔高腰割破排釦窄管長褲,fit
7954,AB15540,CA2360,純色立體紋理繡花鬆緊五分袖上衣,浪漫鏤空蕾絲腰後鬆緊魚尾長裙,fit
7955,AB15540,BA6346,純色立體紋理繡花鬆緊五分袖上衣,高含棉纖長立體車線抽鬚牛仔喇叭褲,fit
7956,AB15540,CA2358,純色立體紋理繡花鬆緊五分袖上衣,雪紡碎花腰鬆緊細壓褶百褶長裙,fit
7957,AB15540,CA2274,純色立體紋理繡花鬆緊五分袖上衣,不對稱剪裁前開衩包釦A字裙,fit
7958,AB15540,CA2315,純色立體紋理繡花鬆緊五分袖上衣,雪紡滿版碎花荷葉A字蛋糕裙,fit
7959,AB15540,KG1090,純色立體紋理繡花鬆緊五分袖上衣,高含棉A字腰鬆緊縮腹短褲裙,fit
7960,AB15544,BA6335,台灣製造。高含棉多色寬鬆抓皺短袖上衣,配色迷彩後腰鬆緊層次寬版短褲,fit
7961,AB15544,BA6093,台灣製造。高含棉多色寬鬆抓皺短袖上衣,質感刷色纖腿丹寧牛仔褲(附皮帶),fit
7962,AB15544,BA6393,台灣製造。高含棉多色寬鬆抓皺短袖上衣,前短後長腰彈不易皺美腿短褲,fit
7963,AB15544,KS0819,台灣製造。高含棉多色寬鬆抓皺短袖上衣,造型褲口休閒長褲/運動長褲,fit
7964,AB15544,CA2341,台灣製造。高含棉多色寬鬆抓皺短袖上衣,牛仔高腰造型袖綁帶七分A字裙,fit
7965,AB15544,BA6202,台灣製造。高含棉多色寬鬆抓皺短袖上衣,清涼關係學．涼感純色鬆緊休閒實搭抽繩短褲,fit
7966,AB15544,KG1091,台灣製造。高含棉多色寬鬆抓皺短袖上衣,格紋涼感打褶腰鬆緊短褲裙(附腰帶),fit
7967,AB15544,BA6094,台灣製造。高含棉多色寬鬆抓皺短袖上衣,高腰修身彈力牛仔不對稱破損喇叭長褲,fit
7968,AB15544,BA6274,台灣製造。高含棉多色寬鬆抓皺短袖上衣,高含棉單寧修身排釦口袋落地寬長褲,fit
7969,AB15544,BA6312,台灣製造。高含棉多色寬鬆抓皺短袖上衣,高含棉修身高腰造型腰頭反摺牛仔短褲,fit
7970,AB15544,BA6139,台灣製造。高含棉多色寬鬆抓皺短袖上衣,視覺-5KG。纖腰長腿刷色牛仔喇叭八分褲,fit
7971,AB15544,CA2395,台灣製造。高含棉多色寬鬆抓皺短袖上衣,滿版印花綁帶不規則傘襬內裡中長裙,fit
7972,AB15544,BA6024,台灣製造。高含棉多色寬鬆抓皺短袖上衣,含棉牛仔不收邊抽鬚內裡褲A字短裙,fit
7973,AB15544,BA6384,台灣製造。高含棉多色寬鬆抓皺短袖上衣,涼夏雪紡變形蟲V領收腰連身短褲．附綁帶,not_fit
7974,AB15544,BA6308,台灣製造。高含棉多色寬鬆抓皺短袖上衣,涼爽不易皺修身打褶西裝長褲(附編織腰帶),fit
7975,AB15544,BA6368,台灣製造。高含棉多色寬鬆抓皺短袖上衣,真兩件式條紋棉質無袖套裝連身寬褲,fit
7976,AB15544,BA6260,台灣製造。高含棉多色寬鬆抓皺短袖上衣,質感後腰鬆緊垂墜感微寬打摺長褲,fit
7977,AB15544,BA6208,台灣製造。高含棉多色寬鬆抓皺短袖上衣,休閒觸膚涼感牛仔鬆緊腰哈倫長褲,fit
7978,AB15544,BA6096,台灣製造。高含棉多色寬鬆抓皺短袖上衣,後腰鬆緊雪紡純色落地打褶寬褲裙,fit
7979,AB15544,BA6351,台灣製造。高含棉多色寬鬆抓皺短袖上衣,不易皺後鬆緊修身寬褲,fit
7980,AB15548,BA6169,雪紡荷葉拼接短袖上衣,彈力牛仔高腰纖瘦落地寬褲,fit
7981,AB15548,BA6225,雪紡荷葉拼接短袖上衣,彈力牛仔高腰不對稱造型抽鬚短褲,fit
7982,AB15548,BA6364,雪紡荷葉拼接短袖上衣,高含棉．後腰彈性抽鬚大口袋短褲,fit
7983,AB15548,BA6173,雪紡荷葉拼接短袖上衣,不易皺後鬆緊寬鬆直筒反摺西裝褲,not_fit
7984,AB15548,BA6177,雪紡荷葉拼接短袖上衣,喇叭褲管抽鬚美型牛仔褲,fit
7985,AB15548,BA6162,雪紡荷葉拼接短袖上衣,造型釦多口袋腰鬆緊牛仔小男友褲,fit
7986,AB15548,BA6315,雪紡荷葉拼接短袖上衣,纖腿剪裁美型牛仔丹寧八分窄管褲,fit
7987,AB15548,CA2269,雪紡荷葉拼接短袖上衣,水洗牛仔前開衩魚尾長裙,fit
