,款號,款號品類,款號_style1,款號_style2,圖片,搭配款,搭配款品類,搭配款_style1,搭配款_style2,搭配款主圖,平拍圖
4275,AB15802,上衣,,,https://image.obdesign.com.tw/catalog/products/AB15802/AB15802@1.jpg,BA3959,未設定,,,https://image.obdesign.com.tw/catalog/products/BA3959/BA3959@1.jpg,
4276,AB15808,上衣,,,https://image.obdesign.com.tw/catalog/products/AB15808/AB15808@1.jpg,BA5955,未設定,,,https://image.obdesign.com.tw/catalog/products/BA5955/BA5955@1.jpg,
4277,AB15817,上衣,,,https://image.obdesign.com.tw/catalog/products/AB15817/AB15817@1.jpg,BA5998,未設定,,,https://image.obdesign.com.tw/catalog/products/BA5998/BA5998@1.jpg,
4278,AB15844,上衣,,,https://image.obdesign.com.tw/catalog/products/AB15844/AB15844@1.jpg,BA5998,未設定,,,https://image.obdesign.com.tw/catalog/products/BA5998/BA5998@1.jpg,
4279,EA1952,未設定,,,https://image.obdesign.com.tw/catalog/products/EA1952/EA1952@1.jpg,AB15844,上衣,,,https://image.obdesign.com.tw/catalog/products/AB15844/AB15844@1.jpg,
4280,AB15857,上衣,,,https://image.obdesign.com.tw/catalog/products/AB15857/AB15857@1.jpg,BA5998,未設定,,,https://image.obdesign.com.tw/catalog/products/BA5998/BA5998@1.jpg,
4281,AB15857,上衣,,,https://image.obdesign.com.tw/catalog/products/AB15857/AB15857@1.jpg,CA2229,未設定,,,https://image.obdesign.com.tw/catalog/products/CA2229/CA2229@1.jpg,
4282,AB15863,上衣,簡約質感,大氣優雅,https://image.obdesign.com.tw/catalog/products/AB15863/AB15863@1.jpg,BA5998,未設定,,,https://image.obdesign.com.tw/catalog/products/BA5998/BA5998@1.jpg,
4283,AB15868,上衣,,,https://image.obdesign.com.tw/catalog/products/AB15868/AB15868@1.jpg,CA2229,未設定,,,https://image.obdesign.com.tw/catalog/products/CA2229/CA2229@1.jpg,
4284,AB15869,上衣,,,https://image.obdesign.com.tw/catalog/products/AB15869/AB15869@1.jpg,CA2229,未設定,,,https://image.obdesign.com.tw/catalog/products/CA2229/CA2229@1.jpg,
4285,AB15878,上衣,溫柔浪漫,,https://image.obdesign.com.tw/catalog/products/AB15878/AB15878@1.jpg,CA1450,未設定,,,https://image.obdesign.com.tw/catalog/products/CA1450/CA1450@1.jpg,
4286,AB15879,上衣,,,https://image.obdesign.com.tw/catalog/products/AB15879/AB15879@1.jpg,BA5998,未設定,,,https://image.obdesign.com.tw/catalog/products/BA5998/BA5998@1.jpg,
4287,AB15884,上衣,清新甜美,溫柔浪漫,https://image.obdesign.com.tw/catalog/products/AB15884/AB15884@1.jpg,CA2229,未設定,,,https://image.obdesign.com.tw/catalog/products/CA2229/CA2229@1.jpg,
4288,AB15888,上衣,,,https://image.obdesign.com.tw/catalog/products/AB15888/AB15888@1.jpg,BA4803,未設定,,,https://image.obdesign.com.tw/catalog/products/BA4803/BA4803@1.jpg,
4289,AB15891,上衣,,,https://image.obdesign.com.tw/catalog/products/AB15891/AB15891@1.jpg,BA4803,未設定,,,https://image.obdesign.com.tw/catalog/products/BA4803/BA4803@1.jpg,
4290,AB15898,上衣,,,https://image.obdesign.com.tw/catalog/products/AB15898/AB15898@1.jpg,BA4803,未設定,,,https://image.obdesign.com.tw/catalog/products/BA4803/BA4803@1.jpg,
4291,AB15903,上衣,,,https://image.obdesign.com.tw/catalog/products/AB15903/AB15903@1.jpg,CA1450,未設定,,,https://image.obdesign.com.tw/catalog/products/CA1450/CA1450@1.jpg,
4292,AB15905,上衣,清新甜美,,https://image.obdesign.com.tw/catalog/products/AB15905/AB15905@1.jpg,CA1450,未設定,,,https://image.obdesign.com.tw/catalog/products/CA1450/CA1450@1.jpg,
4293,AB15910,上衣,,,https://image.obdesign.com.tw/catalog/products/AB15910/AB15910@1.jpg,BA6121,未設定,,,https://image.obdesign.com.tw/catalog/products/BA6121/BA6121@1.jpg,
4294,AB15914,上衣,,,https://image.obdesign.com.tw/catalog/products/AB15914/AB15914@1.jpg,BA4172,未設定,,,https://image.obdesign.com.tw/catalog/products/BA4172/BA4172@1.jpg,
4295,AB15920,上衣,都會輕熟,大氣優雅,https://image.obdesign.com.tw/catalog/products/AB15920/AB15920@1.jpg,BA5998,未設定,,,https://image.obdesign.com.tw/catalog/products/BA5998/BA5998@1.jpg,
4296,AB15921,上衣,,,https://image.obdesign.com.tw/catalog/products/AB15921/AB15921@1.jpg,BA5998,未設定,,,https://image.obdesign.com.tw/catalog/products/BA5998/BA5998@1.jpg,
4297,AB15922,上衣,,,https://image.obdesign.com.tw/catalog/products/AB15922/AB15922@1.jpg,BA4404,未設定,,,https://image.obdesign.com.tw/catalog/products/BA4404/BA4404@1.jpg,
4298,AB15924,上衣,,,https://image.obdesign.com.tw/catalog/products/AB15924/AB15924@1.jpg,BA5955,未設定,,,https://image.obdesign.com.tw/catalog/products/BA5955/BA5955@1.jpg,
4299,AB15926,上衣,,,https://image.obdesign.com.tw/catalog/products/AB15926/AB15926@1.jpg,BA5998,未設定,,,https://image.obdesign.com.tw/catalog/products/BA5998/BA5998@1.jpg,
4300,AB15928,上衣,,,https://image.obdesign.com.tw/catalog/products/AB15928/AB15928@1.jpg,BA2258,未設定,,,https://image.obdesign.com.tw/catalog/products/BA2258/BA2258@1.jpg,
4301,AB15950,上衣,,,https://image.obdesign.com.tw/catalog/products/AB15950/AB15950@1.jpg,BA2250,未設定,,,https://image.obdesign.com.tw/catalog/products/BA2250/BA2250@1.jpg,
4302,AB15953,上衣,,,https://image.obdesign.com.tw/catalog/products/AB15953/AB15953@1.jpg,BA2258,未設定,,,https://image.obdesign.com.tw/catalog/products/BA2258/BA2258@1.jpg,
4303,AB15968,上衣,,,https://image.obdesign.com.tw/catalog/products/AB15968/AB15968@1.jpg,CA1450,未設定,,,https://image.obdesign.com.tw/catalog/products/CA1450/CA1450@1.jpg,
4304,AB15986,上衣,,,https://image.obdesign.com.tw/catalog/products/AB15986/AB15986@1.jpg,BA5998,未設定,,,https://image.obdesign.com.tw/catalog/products/BA5998/BA5998@1.jpg,
4305,AB15987,上衣,溫柔浪漫,大氣優雅,https://image.obdesign.com.tw/catalog/products/AB15987/AB15987@1.jpg,CA1450,未設定,,,https://image.obdesign.com.tw/catalog/products/CA1450/CA1450@1.jpg,
4306,AB15992,上衣,,,https://image.obdesign.com.tw/catalog/products/AB15992/AB15992@1.jpg,BA5244,未設定,,,https://image.obdesign.com.tw/catalog/products/BA5244/BA5244@1.jpg,
4307,AB15997,上衣,,,https://image.obdesign.com.tw/catalog/products/AB15997/AB15997@1.jpg,CA1450,未設定,,,https://image.obdesign.com.tw/catalog/products/CA1450/CA1450@1.jpg,
4308,AB16015,上衣,都會輕熟,大氣優雅,https://image.obdesign.com.tw/catalog/products/AB16015/AB16015@1.jpg,BA5244,未設定,,,https://image.obdesign.com.tw/catalog/products/BA5244/BA5244@1.jpg,
4309,AB16032,上衣,,,https://image.obdesign.com.tw/catalog/products/AB16032/AB16032@1.jpg,BA3959,未設定,,,https://image.obdesign.com.tw/catalog/products/BA3959/BA3959@1.jpg,
4310,AB16034,上衣,,,https://image.obdesign.com.tw/catalog/products/AB16034/AB16034@1.jpg,BA3959,未設定,,,https://image.obdesign.com.tw/catalog/products/BA3959/BA3959@1.jpg,
4311,AB16048,上衣,,,https://image.obdesign.com.tw/catalog/products/AB16048/AB16048@1.jpg,BA3959,未設定,,,https://image.obdesign.com.tw/catalog/products/BA3959/BA3959@1.jpg,
4312,AB16054,上衣,,,https://image.obdesign.com.tw/catalog/products/AB16054/AB16054@1.jpg,BA5998,未設定,,,https://image.obdesign.com.tw/catalog/products/BA5998/BA5998@1.jpg,
4313,AB16057,上衣,,,https://image.obdesign.com.tw/catalog/products/AB16057/AB16057@1.jpg,BA5998,未設定,,,https://image.obdesign.com.tw/catalog/products/BA5998/BA5998@1.jpg,
4314,AB16063,上衣,,,https://image.obdesign.com.tw/catalog/products/AB16063/AB16063@1.jpg,BA5998,未設定,,,https://image.obdesign.com.tw/catalog/products/BA5998/BA5998@1.jpg,
4315,AB16070,上衣,,,https://image.obdesign.com.tw/catalog/products/AB16070/AB16070@1.jpg,CA1450,未設定,,,https://image.obdesign.com.tw/catalog/products/CA1450/CA1450@1.jpg,
4316,AB16071,上衣,,,https://image.obdesign.com.tw/catalog/products/AB16071/AB16071@1.jpg,BA5924,未設定,,,https://image.obdesign.com.tw/catalog/products/BA5924/BA5924@1.jpg,
4317,AB16073,上衣,,,https://image.obdesign.com.tw/catalog/products/AB16073/AB16073@1.jpg,BA5998,未設定,,,https://image.obdesign.com.tw/catalog/products/BA5998/BA5998@1.jpg,
4318,AB16102,上衣,,,https://image.obdesign.com.tw/catalog/products/AB16102/AB16102@1.jpg,BA3959,未設定,,,https://image.obdesign.com.tw/catalog/products/BA3959/BA3959@1.jpg,
4319,AB16121,上衣,,,https://image.obdesign.com.tw/catalog/products/AB16121/AB16121@1.jpg,BA5998,未設定,,,https://image.obdesign.com.tw/catalog/products/BA5998/BA5998@1.jpg,
4320,AB16124,上衣,簡約質感,溫柔浪漫,https://image.obdesign.com.tw/catalog/products/AB16124/AB16124@1.jpg,BA5998,未設定,,,https://image.obdesign.com.tw/catalog/products/BA5998/BA5998@1.jpg,
4321,EA2505,未設定,,,https://image.obdesign.com.tw/catalog/products/EA2505/EA2505@1.jpg,AB16125,上衣,清新甜美,溫柔浪漫,https://image.obdesign.com.tw/catalog/products/AB16125/AB16125@1.jpg,
4322,AB16132,上衣,,,https://image.obdesign.com.tw/catalog/products/AB16132/AB16132@1.jpg,CA1450,未設定,,,https://image.obdesign.com.tw/catalog/products/CA1450/CA1450@1.jpg,
4323,AB16140,上衣,,,https://image.obdesign.com.tw/catalog/products/AB16140/AB16140@1.jpg,BA3959,未設定,,,https://image.obdesign.com.tw/catalog/products/BA3959/BA3959@1.jpg,
4324,AB16144,上衣,,,https://image.obdesign.com.tw/catalog/products/AB16144/AB16144@1.jpg,BA3959,未設定,,,https://image.obdesign.com.tw/catalog/products/BA3959/BA3959@1.jpg,
4325,AB16147,上衣,,,https://image.obdesign.com.tw/catalog/products/AB16147/AB16147@1.jpg,CA1450,未設定,,,https://image.obdesign.com.tw/catalog/products/CA1450/CA1450@1.jpg,
4326,AB16151,上衣,,,https://image.obdesign.com.tw/catalog/products/AB16151/AB16151@1.jpg,BA4803,未設定,,,https://image.obdesign.com.tw/catalog/products/BA4803/BA4803@1.jpg,
4327,AB16154,上衣,簡約質感,溫柔浪漫,https://image.obdesign.com.tw/catalog/products/AB16154/AB16154@1.jpg,BA3959,未設定,,,https://image.obdesign.com.tw/catalog/products/BA3959/BA3959@1.jpg,
4328,AB16187,上衣,簡約質感,大氣優雅,https://image.obdesign.com.tw/catalog/products/AB16187/AB16187@1.jpg,BA5998,未設定,,,https://image.obdesign.com.tw/catalog/products/BA5998/BA5998@1.jpg,
4329,AB16196,上衣,,,https://image.obdesign.com.tw/catalog/products/AB16196/AB16196@1.jpg,BA4172,未設定,,,https://image.obdesign.com.tw/catalog/products/BA4172/BA4172@1.jpg,
4330,AB16221,上衣,率性休閒,大氣優雅,https://image.obdesign.com.tw/catalog/products/AB16221/AB16221@1.jpg,BA4803,未設定,,,https://image.obdesign.com.tw/catalog/products/BA4803/BA4803@1.jpg,
4331,AB16228,上衣,,,https://image.obdesign.com.tw/catalog/products/AB16228/AB16228@1.jpg,BA3959,未設定,,,https://image.obdesign.com.tw/catalog/products/BA3959/BA3959@1.jpg,
4332,EA2617,未設定,,,https://image.obdesign.com.tw/catalog/products/EA2617/EA2617@1.jpg,AB16232,上衣,,,https://image.obdesign.com.tw/catalog/products/AB16232/AB16232@1.jpg,
4333,EA2903,未設定,,,https://image.obdesign.com.tw/catalog/products/EA2903/EA2903@1.jpg,AB16243,上衣,,,https://image.obdesign.com.tw/catalog/products/AB16243/AB16243@1.jpg,
4334,AB16244,上衣,,,https://image.obdesign.com.tw/catalog/products/AB16244/AB16244@1.jpg,BA2258,未設定,,,https://image.obdesign.com.tw/catalog/products/BA2258/BA2258@1.jpg,
4335,AB16244,上衣,,,https://image.obdesign.com.tw/catalog/products/AB16244/AB16244@1.jpg,BA3959,未設定,,,https://image.obdesign.com.tw/catalog/products/BA3959/BA3959@1.jpg,
4336,AB16260,上衣,,,https://image.obdesign.com.tw/catalog/products/AB16260/AB16260@1.jpg,CA1450,未設定,,,https://image.obdesign.com.tw/catalog/products/CA1450/CA1450@1.jpg,
4337,EA2735,未設定,,,https://image.obdesign.com.tw/catalog/products/EA2735/EA2735@1.jpg,AB16267,上衣,清新甜美,溫柔浪漫,https://image.obdesign.com.tw/catalog/products/AB16267/AB16267@1.jpg,
4338,AB16273,上衣,清新甜美,慵懶度假,https://image.obdesign.com.tw/catalog/products/AB16273/AB16273@1.jpg,BA2258,未設定,,,https://image.obdesign.com.tw/catalog/products/BA2258/BA2258@1.jpg,
4339,AB16289,上衣,,,https://image.obdesign.com.tw/catalog/products/AB16289/AB16289@1.jpg,CA1450,未設定,,,https://image.obdesign.com.tw/catalog/products/CA1450/CA1450@1.jpg,
4340,AB16302,上衣,,,https://image.obdesign.com.tw/catalog/products/AB16302/AB16302@1.jpg,BA4172,未設定,,,https://image.obdesign.com.tw/catalog/products/BA4172/BA4172@1.jpg,
4341,AB16318,上衣,清新甜美,溫柔浪漫,https://image.obdesign.com.tw/catalog/products/AB16318/AB16318@1.jpg,CA1450,未設定,,,https://image.obdesign.com.tw/catalog/products/CA1450/CA1450@1.jpg,
4342,AB16320,上衣,,,https://image.obdesign.com.tw/catalog/products/AB16320/AB16320@1.jpg,BA4172,未設定,,,https://image.obdesign.com.tw/catalog/products/BA4172/BA4172@1.jpg,
4343,AB16321,上衣,,,https://image.obdesign.com.tw/catalog/products/AB16321/AB16321@1.jpg,BA5998,未設定,,,https://image.obdesign.com.tw/catalog/products/BA5998/BA5998@1.jpg,
4344,AB16323,上衣,,,https://image.obdesign.com.tw/catalog/products/AB16323/AB16323@1.jpg,BA4598,未設定,,,https://image.obdesign.com.tw/catalog/products/BA4598/BA4598@1.jpg,
4345,AB16327,上衣,,,https://image.obdesign.com.tw/catalog/products/AB16327/AB16327@1.jpg,BA3959,未設定,,,https://image.obdesign.com.tw/catalog/products/BA3959/BA3959@1.jpg,
4346,AB16332,上衣,率性休閒,態度個性,https://image.obdesign.com.tw/catalog/products/AB16332/AB16332@1.jpg,BA6121,未設定,,,https://image.obdesign.com.tw/catalog/products/BA6121/BA6121@1.jpg,
4347,AB16343,上衣,,,https://image.obdesign.com.tw/catalog/products/AB16343/AB16343@1.jpg,BA4246,未設定,,,https://image.obdesign.com.tw/catalog/products/BA4246/BA4246@1.jpg,
4348,AB16352,上衣,,,https://image.obdesign.com.tw/catalog/products/AB16352/AB16352@1.jpg,BA4172,未設定,,,https://image.obdesign.com.tw/catalog/products/BA4172/BA4172@1.jpg,
4349,AB16354,上衣,,,https://image.obdesign.com.tw/catalog/products/AB16354/AB16354@1.jpg,BA2370,未設定,,,https://image.obdesign.com.tw/catalog/products/BA2370/BA2370@1.jpg,
4350,AB16385,上衣,,,https://image.obdesign.com.tw/catalog/products/AB16385/AB16385@1.jpg,BA4246,未設定,,,https://image.obdesign.com.tw/catalog/products/BA4246/BA4246@1.jpg,
4351,AB16400,上衣,清新甜美,溫柔浪漫,https://image.obdesign.com.tw/catalog/products/AB16400/AB16400@1.jpg,BA4598,未設定,,,https://image.obdesign.com.tw/catalog/products/BA4598/BA4598@1.jpg,
4352,AB16416,上衣,,,https://image.obdesign.com.tw/catalog/products/AB16416/AB16416@1.jpg,CA1450,未設定,,,https://image.obdesign.com.tw/catalog/products/CA1450/CA1450@1.jpg,
4353,AB16456,上衣,,,https://image.obdesign.com.tw/catalog/products/AB16456/AB16456@1.jpg,CA1450,未設定,,,https://image.obdesign.com.tw/catalog/products/CA1450/CA1450@1.jpg,
4354,AB16457,上衣,清新甜美,溫柔浪漫,https://image.obdesign.com.tw/catalog/products/AB16457/AB16457@1.jpg,CA249,未設定,,,https://image.obdesign.com.tw/catalog/products/CA249/CA249@1.jpg,
4355,AB16499,上衣,,,https://image.obdesign.com.tw/catalog/products/AB16499/AB16499@1.jpg,BA4246,未設定,,,https://image.obdesign.com.tw/catalog/products/BA4246/BA4246@1.jpg,
4356,AB16542,上衣,,,https://image.obdesign.com.tw/catalog/products/AB16542/AB16542@1.jpg,BA4172,未設定,,,https://image.obdesign.com.tw/catalog/products/BA4172/BA4172@1.jpg,
4357,AB16568,上衣,,,https://image.obdesign.com.tw/catalog/products/AB16568/AB16568@1.jpg,BA4172,未設定,,,https://image.obdesign.com.tw/catalog/products/BA4172/BA4172@1.jpg,
4358,AB16619,上衣,,,https://image.obdesign.com.tw/catalog/products/AB16619/AB16619@1.jpg,CA1450,未設定,,,https://image.obdesign.com.tw/catalog/products/CA1450/CA1450@1.jpg,
4359,AB16634,上衣,,,https://image.obdesign.com.tw/catalog/products/AB16634/AB16634@1.jpg,CA1686,未設定,,,https://image.obdesign.com.tw/catalog/products/CA1686/CA1686@1.jpg,
4360,EA3017,未設定,,,https://image.obdesign.com.tw/catalog/products/EA3017/EA3017@1.jpg,AB16718,上衣,清新甜美,溫柔浪漫,https://image.obdesign.com.tw/catalog/products/AB16718/AB16718@1.jpg,
4361,AB16736,上衣,,,https://image.obdesign.com.tw/catalog/products/AB16736/AB16736@1.jpg,BA4345,未設定,,,https://image.obdesign.com.tw/catalog/products/BA4345/BA4345@1.jpg,
4362,AB16809,上衣,溫柔浪漫,大氣優雅,https://image.obdesign.com.tw/catalog/products/AB16809/AB16809@1.jpg,CA1450,未設定,,,https://image.obdesign.com.tw/catalog/products/CA1450/CA1450@1.jpg,
4363,AB16833,上衣,,,https://image.obdesign.com.tw/catalog/products/AB16833/AB16833@1.jpg,BA5244,未設定,,,https://image.obdesign.com.tw/catalog/products/BA5244/BA5244@1.jpg,
4364,EA3017,未設定,,,https://image.obdesign.com.tw/catalog/products/EA3017/EA3017@1.jpg,AB16848,上衣,清新甜美,,https://image.obdesign.com.tw/catalog/products/AB16848/AB16848@1.jpg,
4365,EA2551,未設定,,,https://image.obdesign.com.tw/catalog/products/EA2551/EA2551@1.jpg,AB16852,上衣,溫柔浪漫,大氣優雅,https://image.obdesign.com.tw/catalog/products/AB16852/AB16852@1.jpg,
4366,AB16868,上衣,率性休閒,態度個性,https://image.obdesign.com.tw/catalog/products/AB16868/AB16868@1.jpg,BA3327,未設定,,,https://image.obdesign.com.tw/catalog/products/BA3327/BA3327@1.jpg,
4367,AB16871,上衣,簡約質感,大氣優雅,https://image.obdesign.com.tw/catalog/products/AB16871/AB16871@1.jpg,CA2229,未設定,,,https://image.obdesign.com.tw/catalog/products/CA2229/CA2229@1.jpg,
4368,AB16901,上衣,清新甜美,慵懶度假,https://image.obdesign.com.tw/catalog/products/AB16901/AB16901@1.jpg,CA2229,未設定,,,https://image.obdesign.com.tw/catalog/products/CA2229/CA2229@1.jpg,
4369,AB16923,上衣,率性休閒,慵懶度假,https://image.obdesign.com.tw/catalog/products/AB16923/AB16923@1.jpg,DA9328,未設定,率性休閒,,https://image.obdesign.com.tw/catalog/products/DA9328/DA9328@1.jpg,https://image.obdesign.com.tw/catalog/products/DA9328/DA9328@CB-T4-A64F418DFA742479013B.png
4370,EA2407,未設定,,,https://image.obdesign.com.tw/catalog/products/EA2407/EA2407@1.jpg,AB16927,上衣,溫柔浪漫,大氣優雅,https://image.obdesign.com.tw/catalog/products/AB16927/AB16927@1.jpg,
4371,AB16949,上衣,,,https://image.obdesign.com.tw/catalog/products/AB16949/AB16949@1.jpg,CA1450,未設定,,,https://image.obdesign.com.tw/catalog/products/CA1450/CA1450@1.jpg,
4372,AB16958,上衣,清新甜美,溫柔浪漫,https://image.obdesign.com.tw/catalog/products/AB16958/AB16958@1.jpg,CA2229,未設定,,,https://image.obdesign.com.tw/catalog/products/CA2229/CA2229@1.jpg,
4373,AB16982,上衣,率性休閒,清新甜美,https://image.obdesign.com.tw/catalog/products/AB16982/AB16982@1.jpg,CA2229,未設定,,,https://image.obdesign.com.tw/catalog/products/CA2229/CA2229@1.jpg,
4374,AB17023,上衣,清新甜美,溫柔浪漫,https://image.obdesign.com.tw/catalog/products/AB17023/AB17023@1.jpg,CA2229,未設定,,,https://image.obdesign.com.tw/catalog/products/CA2229/CA2229@1.jpg,
4375,AB17070,上衣,簡約質感,大氣優雅,https://image.obdesign.com.tw/catalog/products/AB17070/AB17070@1.jpg,BA6166,未設定,,,https://image.obdesign.com.tw/catalog/products/BA6166/BA6166@1.jpg,
4376,AB17120,上衣,清新甜美,溫柔浪漫,https://image.obdesign.com.tw/catalog/products/AB17120/AB17120@1.jpg,CA1450,未設定,,,https://image.obdesign.com.tw/catalog/products/CA1450/CA1450@1.jpg,
4377,AB17123,上衣,清新甜美,溫柔浪漫,https://image.obdesign.com.tw/catalog/products/AB17123/AB17123@1.jpg,DA9282,未設定,簡約質感,大氣優雅,https://image.obdesign.com.tw/catalog/products/DA9282/DA9282@1.jpg,https://image.obdesign.com.tw/catalog/products/DA9282/DA9282@CB-T4-7361FF02A364A06A507B.png
4378,AB17234,上衣,清新甜美,溫柔浪漫,https://image.obdesign.com.tw/catalog/products/AB17234/AB17234@1.jpg,CA1450,未設定,,,https://image.obdesign.com.tw/catalog/products/CA1450/CA1450@1.jpg,
4379,AB17262,上衣,率性休閒,態度個性,https://image.obdesign.com.tw/catalog/products/AB17262/AB17262@1.jpg,DA9292,未設定,,,https://image.obdesign.com.tw/catalog/products/DA9292/DA9292@1.jpg,https://image.obdesign.com.tw/catalog/products/DA9292/DA9292@CB-T4-BC31CE4530541BABE6AB.png
